"Calories","Age","Gender","Duration","Heart_Rate","Weight","Height"
307.5197965,53,1,26,161,78.68944597,183.703602715836
345.5096707,20,1,43,144,59.27646748,158.041715875358
150.4881576,39,1,30,134,64.50650712,177.660146884135
282.2829183,23,0,36,145,64.87692169,156.696183693153
181.906708,20,1,30,132,90.69282801,214.866696502267
430.3550684,28,1,37,134,51.65365106,122.854497736225
248.7936002,52,0,53,125,98.48099939,176.155209579355
293.6891162,22,1,51,110,67.56974153,156.190166163825
464.9698375,26,1,55,170,73.96643211,153.603594959921
270.5343792,27,1,43,163,81.76004129,186.337212745943
292.1630285,52,1,37,114,98.73284531,180.097439303737
244.5728363,47,0,39,117,68.07317445,160.918996131282
460.6836833,48,0,39,130,90.71863969,181.63067566258
475.8197474,45,0,34,141,56.12122013,132.969100169371
357.293849,47,1,24,103,102.0343233,233.37986798506
318.7938767,58,1,42,141,79.30015289,167.557014066174
297.9603645,23,1,47,149,66.80161714,179.618744957834
418.5504762,59,1,31,122,75.12161245,170.214653939776
126.1490379,24,0,35,122,80.56224127,181.322206313957
443.5053264,33,1,48,103,64.87942304,159.605223039765
114.6624711,30,1,44,141,62.15625433,142.059924174046
415.4921989,32,1,54,120,62.83487905,162.846264184056
289.1034986,59,1,20,161,77.25093016,155.094421230448
193.9370555,42,0,20,115,85.86504142,179.493710086636
413.7641314,34,0,53,119,61.68722657,136.486805157316
326.7338486,59,1,57,123,91.70062089,196.252494598737
253.0869571,46,1,54,175,48.1117315,122.854062089534
217.2212042,55,0,45,119,88.6336291,187.131617044623
197.0741086,18,0,38,168,88.9382123,215.850903790424
296.6982048,55,1,38,108,63.57820869,164.342327933889
258.3731168,25,0,33,146,98.66249262,208.43657957293
435.7560312,45,0,44,161,95.24945727,169.584386760524
479.0355032,24,0,32,130,85.6281097,165.576047103844
138.5750273,47,1,46,134,56.06198157,134.029225096408
421.3554821,48,0,44,151,92.94955132,195.267091372186
242.958245,43,1,48,165,74.07169886,175.587172666347
260.6949492,18,1,46,128,78.94006189,174.839050877482
487.9336692,50,0,33,179,78.90211871,164.711260637275
328.4223973,19,1,46,152,79.58157931,184.253801471053
445.4784439,50,1,49,142,50.08093884,136.036715567493
354.3813529,50,1,41,108,50.34117709,141.685006341359
328.2852903,49,1,50,164,87.43721081,213.472167971492
404.218979,42,1,60,153,94.52756446,190.773473831596
463.1455148,55,0,44,116,82.86507179,155.49031586083
383.0746426,27,1,60,150,64.08746474,163.374925202926
222.7452722,28,1,23,177,71.48161357,175.881903072897
287.5587985,32,1,38,103,81.42326768,199.350926963557
367.9321932,45,0,28,120,62.8853405,137.865330603834
239.8666015,39,1,48,178,97.84733655,182.624720483742
196.3839915,28,0,49,175,72.02778181,157.198978491901
325.7689685,47,1,27,160,94.67411,205.814867548339
318.033371,56,0,47,172,62.69427947,138.363597848134
233.9365992,34,0,46,147,93.08010316,164.200970926894
226.257812,57,0,33,168,52.15121698,127.996594183242
105.6859474,19,0,40,101,76.03866856,175.122580693498
254.337978,40,0,31,155,65.37106415,159.691067527615
184.3349389,22,0,60,165,87.563912,182.337011180105
196.6171053,39,1,23,131,85.20983068,182.238072094929
127.5859471,43,1,46,109,56.62101233,139.21323893515
453.6138498,24,0,30,138,66.82840634,181.506943615871
336.9180557,29,1,50,156,64.01777876,165.548960171885
207.3015921,39,1,33,149,91.08466957,211.357176169203
133.1080418,37,0,22,144,57.19523257,144.593728380153
387.3083535,50,0,50,171,54.07143336,158.358657130821
495.4912315,48,0,26,147,79.83579385,201.27264656656
451.3785111,45,1,42,154,65.94504963,185.464967290009
146.4668348,45,1,37,117,90.46514449,195.716742889529
192.4230644,18,0,24,111,93.02183537,171.319621774902
144.837631,47,1,36,160,87.30763284,169.984673890234
144.0284509,39,0,25,120,76.39580534,187.090818071268
481.4590159,41,0,48,144,93.37787729,167.88474554201
414.915273,28,1,25,141,77.91704972,176.933061489415
483.2619114,29,1,43,173,58.85359991,141.056403849852
427.8544156,47,1,51,113,98.66161203,186.968906522192
469.3684872,47,0,40,119,88.35362776,166.098859431489
302.4017194,46,0,29,134,93.9864475,201.121744280224
190.5048385,43,1,52,163,70.18469003,170.679192252622
204.6691848,38,1,35,165,89.66141193,178.18881231643
203.2828976,41,1,21,169,54.80096217,133.920587994271
129.0458567,28,0,33,160,73.21865742,178.438015040374
358.3236552,21,0,28,120,71.09861285,154.993079313033
278.432146,41,0,49,157,71.72595225,167.255584019131
361.6970306,32,1,36,158,99.439642,213.902840424465
211.1735859,40,0,60,167,87.8228222,216.213177139688
424.8680756,43,1,55,167,88.92411192,196.583452154206
101.9468197,21,1,46,135,68.44702225,157.849566297785
311.3017605,40,1,56,163,60.86733233,161.0700080528
266.8547567,45,1,42,115,86.53388301,170.88429386342
219.6644769,33,1,45,167,74.73566636,195.416538214766
385.5980195,43,1,34,151,51.07741764,120.811562369433
283.3777711,46,1,36,114,78.98319253,173.579811166051
261.3165457,29,0,35,132,62.59987749,153.401072652171
136.4237177,59,1,59,153,91.76092525,173.81216787843
339.8668231,24,0,59,122,71.4136003,144.352620024163
172.9072401,45,1,51,158,69.63555977,190.478256615619
180.6651485,30,0,53,129,47.79958563,130.75043785216
254.4774048,55,0,40,171,83.21876145,183.32235362134
321.4660516,18,1,44,124,74.83956774,177.06319603853
444.1835461,22,0,60,170,63.41829378,150.972995469618
190.7949592,52,1,35,179,60.63076734,149.64249332125
244.6281895,37,0,32,117,92.24954823,198.007591804695
328.6495472,57,0,37,171,66.80471842,150.423506138454
340.5006356,19,1,48,114,89.59456389,173.914512712493
325.6401481,58,0,23,171,54.28474779,124.900742459432
171.0075677,45,1,24,139,91.32238298,194.411780966026
156.5661429,37,1,42,173,85.7619724,213.315719999175
325.1905044,49,1,47,169,76.36544183,174.45869005507
157.9388192,46,1,22,156,79.89672672,161.126217464705
436.5106052,36,1,22,162,66.77589413,142.834914140258
108.049054,33,1,54,152,49.11877134,133.593124021037
202.2209174,40,1,33,163,64.44108645,184.012033270601
447.7948701,47,1,33,134,89.83569744,181.354789119078
440.163448,43,1,32,138,96.98852717,172.918641326808
288.900656,48,1,37,178,63.17219224,174.912435131585
128.9230248,52,1,31,158,53.7472367,133.118060471971
212.9737425,19,1,42,177,89.75831403,197.799472532794
300.9901645,36,0,43,103,53.19944622,153.057552046215
368.0177024,39,1,39,113,65.47225836,160.95718159335
228.9487836,18,0,25,139,84.82579856,155.853902195172
308.0039912,57,0,36,115,77.73383578,197.54495030942
290.8650618,21,0,51,110,64.00482414,143.649757341704
163.750768,27,0,29,165,80.52140047,163.152160011358
415.9541075,24,0,36,120,103.6322083,199.174620383604
355.9091341,19,0,26,161,98.12004101,203.661964869167
416.5139754,36,1,54,105,70.82754747,184.620859405264
499.3810837,38,1,40,135,92.08389593,208.915984864306
497.8846026,37,1,37,179,74.98482519,148.997453924913
264.8340334,47,1,30,137,88.17009162,166.079645314757
287.0107564,18,0,22,121,57.57726925,174.344212390926
352.7780933,60,0,49,141,63.8629162,172.750727273335
204.1603851,46,0,26,141,75.8638592,159.083885043049
223.310943,26,0,43,124,55.63350563,140.518688228508
243.4428412,36,1,60,137,75.1335503,184.910790424916
105.4449961,53,1,42,151,83.77766447,172.244819060754
239.8678928,57,0,39,164,56.75602817,167.236931907829
105.7955081,47,1,29,104,99.1471327,177.058391754077
386.5074489,48,0,44,161,53.29612053,130.297531732937
103.483282,38,0,38,142,70.36144754,142.118696798155
428.484096,47,1,21,169,92.32889993,206.70517867461
133.0787757,58,1,60,103,47.39332963,154.956860137301
268.7563031,22,0,56,128,73.0698458,158.58510807179
434.0853905,21,0,59,140,63.63222148,159.375451352123
361.1681421,47,0,60,158,76.61585344,165.157890133858
246.9615793,50,0,22,139,71.27068858,177.366384575011
432.6703129,33,1,20,128,77.07838225,171.297756695362
379.9393549,29,1,33,180,81.08540487,163.923250322102
376.3484212,54,1,39,125,83.18743186,158.014898504213
459.8741664,56,0,35,168,79.34119784,163.754014383149
221.6280355,22,0,21,146,89.95832512,219.45565510703
402.1521438,50,1,32,145,72.02402331,186.213523406722
413.4410714,30,1,20,108,74.02978481,150.682156906953
128.0009908,47,0,23,151,89.06908858,202.551839675553
364.3410368,28,1,43,147,82.42956268,171.78951274695
170.0596764,31,0,28,122,93.95167448,193.878809470795
364.4422117,50,1,41,174,76.36206657,160.265258701151
295.3556306,53,1,43,130,99.85444299,191.509885890079
353.7663063,45,1,32,120,76.60482762,179.569684260366
444.4520792,29,0,49,147,73.89560019,151.009013992984
309.8481296,29,1,24,173,98.15100925,170.591998724993
190.3255236,22,1,25,102,71.48626511,173.84133315431
156.0813973,38,1,27,140,89.5883034,195.027820300943
430.0971543,60,1,51,168,48.1440557,135.742536335759
472.2623743,50,1,26,153,71.51967097,147.153498205688
165.3267975,48,0,55,108,81.97339628,182.918005701141
184.0239397,44,1,49,133,95.01491198,187.893914013453
469.4206366,25,0,56,116,98.22441809,168.600669865946
212.016407,50,0,23,135,86.5692331,190.290474745171
427.2284457,30,1,45,150,50.98572085,154.295529131044
398.8693065,45,1,48,158,57.82587217,156.434166654812
493.1016568,43,1,59,145,60.75146821,148.543196326975
428.0838538,22,0,44,148,59.10912391,150.82631434055
161.9756857,29,1,58,108,72.18842989,162.293848829805
427.0092329,47,1,47,103,71.29144755,143.024011640887
367.8347429,39,1,26,120,75.21706157,190.561743161919
195.0488313,24,0,54,159,94.32965663,195.810550975479
166.5256922,29,0,36,169,96.34996593,169.894930484973
161.1826524,33,0,56,132,78.90207369,167.638156391953
469.6351921,27,1,53,159,81.0874897,159.574691024331
453.4651888,48,1,24,143,91.70881755,176.857034847799
416.0320452,54,1,20,154,65.71412524,140.1125348276
128.6854459,27,0,46,145,88.03736915,169.069522116922
332.0700086,18,1,30,134,76.66034985,157.953939358741
381.6374674,56,1,57,114,50.12081178,151.458322886128
198.2032255,59,0,57,125,84.64135348,173.648162360494
406.5725018,37,0,58,108,88.07064745,198.69143292271
198.1161774,28,1,33,103,86.25089381,159.804941647522
349.1593018,48,1,44,127,94.02283013,184.174056379404
381.9539977,41,0,60,110,85.81729351,179.767601332143
149.0607431,59,0,59,167,68.09979414,164.541752474978
301.3598548,52,0,21,161,77.21294749,189.330862493676
268.3797364,59,1,40,133,76.69520788,177.070807119644
267.4329159,37,1,59,154,94.72487916,170.258873391128
111.8220482,49,0,31,136,54.01685739,158.346858252185
434.6620643,39,1,49,113,98.83536243,190.116300858696
149.1837422,60,0,38,164,89.19164793,216.80098305358
485.7271123,27,0,25,165,60.02479412,172.472040319767
265.6931258,21,0,56,113,63.83185643,137.134472214002
424.9149053,18,0,30,112,51.8985868,146.733339995948
179.2448566,47,0,42,153,82.67318861,208.8066118263
256.5307515,59,0,53,147,61.73802621,158.977479127983
152.2483763,41,1,37,101,82.26202649,207.904898816217
417.6658108,54,1,54,116,66.8463838,177.408374875847
463.7035789,44,0,36,110,64.81818445,155.348388680938
238.2123264,44,1,39,107,87.63845035,163.632843052317
472.1365994,26,0,42,173,52.48262912,159.0425022547
141.8095049,26,0,51,120,87.15914058,170.142864044977
491.935445,43,0,21,133,50.8347352,138.317525247721
186.7248826,59,1,31,103,51.10336785,164.041588936733
222.274779,18,1,51,177,102.9929649,176.67605008633
483.420455,46,0,42,111,100.409121,177.392428989523
155.0359191,58,0,50,179,57.32170171,151.980142916337
103.4354662,54,1,52,176,76.68313837,148.935057958021
373.4662703,19,0,34,134,80.9314012,179.216618257956
205.6417966,31,0,47,133,58.76729058,173.3609362945
292.2347278,53,1,40,126,89.97080275,187.63488463459
104.7006406,53,1,32,161,64.30676929,151.058666884183
318.622503,55,0,45,104,85.28806776,167.939157384664
101.0697178,59,1,30,127,60.65949591,146.584045094175
431.1230843,42,1,24,164,53.57624039,125.464032736597
193.7968229,43,0,21,157,57.98935372,176.044441724039
391.3035783,25,1,37,100,88.56994757,163.66902640877
414.0475981,56,1,53,108,79.13417967,160.043923202828
329.3406897,28,0,31,132,60.34126627,135.164375417282
371.0035139,25,0,36,114,74.08596309,188.13855391995
325.3569823,59,0,23,144,79.89739184,158.963154527005
295.7912419,33,1,49,126,68.49495439,172.56488076601
317.6172897,43,1,25,129,77.83211543,180.514020489342
414.7995277,47,1,33,135,85.84625183,157.688296290865
334.7122969,36,1,38,145,62.71791004,150.566305500439
491.3469804,29,0,34,104,77.33125001,184.52511179556
434.9279549,26,1,53,175,57.68647992,161.24896513809
211.1234805,53,0,32,158,60.19393177,131.29258556907
202.1943477,34,0,53,125,81.13759877,156.612543792168
433.4297729,58,1,58,174,60.12245509,137.920153996048
402.4296916,19,1,20,178,70.89306958,161.716596610674
103.3698305,28,0,37,179,75.83925784,159.416103906005
436.5775021,31,0,34,133,84.49237211,189.993797045175
459.3660114,27,0,23,132,66.32100031,155.272234724985
143.2762221,35,1,45,178,74.6727155,200.000078234779
121.2585394,42,0,23,141,62.806158,181.143832229556
464.3195502,27,0,28,137,55.82983047,129.457841946774
104.6019427,25,1,48,173,72.74311051,160.381987566013
453.4742271,58,1,52,139,65.26670183,156.535937336225
113.585438,40,0,47,126,86.77285886,206.527908164819
358.1121528,44,1,26,110,60.10804264,166.349695569755
148.6876423,49,1,60,157,91.59326993,195.87686311841
146.7072602,34,1,23,119,63.93670502,173.508991003435
437.8646697,55,1,32,169,82.68880836,200.856779103834
402.2292064,52,0,51,116,90.81331646,169.11482142695
440.8363781,46,0,26,171,84.48360848,191.300241367126
301.7250469,22,0,33,123,84.70153079,166.695551839924
196.8220574,48,0,32,158,71.68720845,146.824290628959
301.2597799,39,1,40,172,61.31856621,150.684477768854
324.3079994,40,1,33,121,57.46415217,131.658325572759
137.1285553,57,0,40,134,86.6758373,179.340885800991
174.2961388,37,1,53,113,73.91353085,170.293972370598
275.0741077,25,1,44,159,93.34223444,210.157381509801
130.6890786,49,1,43,151,65.67868718,181.417418775312
226.7238738,52,1,50,130,50.29156537,120.11449951176
326.5735744,33,1,45,178,101.3627273,233.659991976284
399.3724206,56,0,44,155,64.1737888,156.250159582965
325.2413403,54,0,46,137,56.67225473,129.052849074611
106.8609422,18,0,30,110,93.17778628,214.080082858465
426.2582464,50,0,21,129,52.61977393,144.365575620549
108.4637167,20,1,38,151,67.70288755,146.929704661693
326.5392984,51,0,46,160,73.75267579,195.684574213881
444.9655819,48,0,28,106,93.7695324,205.663476273035
390.0889941,39,0,51,152,79.1425633,153.015826091781
350.6312091,42,1,30,158,101.6653782,214.226021311883
219.9614416,33,0,43,172,53.72205363,146.496349165367
310.9658166,59,0,37,106,97.70598178,200.368758354159
370.37084,55,1,40,175,95.45546512,172.278885418479
388.2766854,57,0,40,116,50.88608023,155.682773152783
119.1873113,53,1,30,175,74.4211064,185.044698008155
394.7231438,59,1,53,116,67.55512477,155.240046197353
196.9516208,50,0,28,178,52.54088208,132.040703471092
481.8342138,23,0,43,143,57.39207495,142.297990673801
247.855853,28,1,20,159,63.75796751,185.272300747859
262.0791248,36,0,20,143,58.55395136,163.010157268193
221.7049665,26,1,52,163,90.39135113,182.990542358845
129.9434082,27,1,25,137,97.95316699,180.479446382865
200.097098,31,0,42,117,77.8107058,159.635313819303
264.330072,53,1,22,126,70.29204271,181.122941235204
291.7361887,40,0,51,176,50.69288575,156.601617248504
175.9401531,34,0,49,117,60.28956555,150.552826149174
150.7615404,30,0,28,150,92.05057752,185.038569400613
296.774031,34,1,31,123,58.54191935,141.592073762867
388.6534506,21,0,43,110,75.27823413,159.14535900412
240.2169199,41,1,47,100,55.67243795,138.922540563801
422.3141248,37,1,42,140,58.70671515,132.555229062551
147.7599344,54,1,33,175,80.93167321,156.620578440618
426.1875245,59,1,45,166,77.85734774,204.152462851944
255.4457242,40,1,33,144,83.61855067,185.811185949526
270.1172568,39,1,43,144,61.16772245,141.597042782091
348.5407026,57,0,22,153,71.94835443,197.107477301753
393.7708473,41,0,27,144,101.9284632,179.377953478464
371.6881577,23,1,31,169,91.47555555,175.551232422955
353.4504223,52,1,51,123,76.37088372,163.977090223261
191.5711596,19,1,35,178,89.09778147,181.19975672473
497.447433,36,0,39,135,88.38848489,166.189767036305
349.8406933,47,1,33,154,62.86007961,145.1118246701
277.2198588,33,1,33,152,80.94274272,175.378090499648
451.8747598,56,1,44,100,51.30932495,123.937179235145
393.0142621,32,1,39,121,95.65025386,176.121961751723
150.7349746,36,1,42,179,95.10355469,167.449208510005
459.1008873,32,0,44,119,90.9199494,175.097694407429
478.7869418,31,0,57,155,88.5717969,176.800561567265
332.1227787,18,1,48,160,55.76601144,145.956344779584
128.9332807,32,1,54,147,58.04737148,137.828320135677
370.4388647,26,0,41,147,98.25590825,216.273287460691
107.8348303,48,0,29,180,68.24464854,142.263589980852
362.312734,59,0,35,135,81.46679323,200.751702486759
457.9121574,27,0,24,130,77.09684081,184.835549281013
467.5693577,35,1,52,149,95.82176784,187.665735231156
110.0700706,28,0,39,108,101.5133637,173.76100458465
331.4892426,52,0,33,141,55.41527591,169.026544358299
127.7442821,19,0,57,152,61.09023392,180.551649063373
431.9426192,18,1,54,112,59.29253661,141.691821315677
198.2736314,21,0,25,151,75.33957928,188.475668660943
363.1560243,31,0,56,168,52.02615637,130.552493301213
111.1425702,54,1,43,145,75.1770531,149.702969226748
150.1410235,51,1,56,144,64.5266671,173.817131066976
481.6067745,47,1,38,119,80.12468859,155.286659196622
168.4831139,29,0,29,120,93.61037804,169.562421838105
268.6945229,46,0,48,140,56.40817284,139.433146936083
184.7702042,55,0,50,167,62.35928088,136.385650188159
195.8123279,18,0,50,104,58.75270324,139.152167078012
307.3688578,57,1,28,171,87.73021214,196.792080613941
122.7541083,26,0,59,138,94.32819881,181.904668626605
442.5008049,52,0,20,111,90.51900516,178.264198755376
450.8147547,46,1,37,153,87.43605223,175.976027861184
390.6433627,60,1,40,156,49.6828942,142.167123274198
457.4983185,55,1,31,105,57.09360778,132.895023880264
428.5207004,34,1,60,180,63.31113777,162.920464621591
490.7181597,55,1,45,145,51.5820087,143.143857589585
482.0553001,53,0,59,153,73.15312368,195.721891111208
364.9946185,30,0,55,176,88.89667114,162.141130179163
200.4664974,37,0,53,173,73.3936895,154.682183344554
252.5886307,58,1,33,127,93.74600738,186.947659491126
188.5118981,43,0,55,124,55.3824446,165.465947695816
248.0626346,26,0,35,160,91.60142185,202.710931790599
289.1200478,21,0,46,129,86.30990968,181.464794338563
341.3107278,29,0,57,165,89.89991683,163.399697115182
114.4655463,45,1,43,116,96.96550754,208.216462678126
373.873671,57,1,39,162,102.3021725,183.425482572091
472.6242176,49,0,53,173,83.1075405,175.440348257885
439.8811974,21,0,36,171,94.23245234,167.724966133359
399.3272835,21,0,21,116,75.12069522,172.040127390548
243.2551923,41,0,27,159,96.95448078,172.618662502181
387.3118697,51,1,42,148,78.66237206,161.002350502764
290.6805495,45,1,60,112,64.83302914,141.823991158458
231.9286585,60,0,25,159,79.67153202,180.447872520434
443.597304,49,0,46,128,89.2733785,170.231071079949
352.8776006,24,0,47,177,70.89227544,165.26190535585
144.1033047,30,0,42,155,74.16900366,159.95389291476
484.5551981,49,1,38,122,90.23921602,169.678084494999
491.479648,21,1,44,117,70.20379551,169.419272733645
201.0190131,35,0,24,152,74.56400464,162.475809842943
236.5460231,46,0,41,142,67.49215581,163.88245758187
469.4161187,41,1,51,113,62.68789376,139.450870998146
447.0781353,42,0,27,114,58.69766403,163.944663334341
463.3947209,42,1,31,142,58.9912116,146.529806046556
415.3718827,26,0,23,111,81.6119992,166.595130824727
407.8871766,22,0,60,100,102.3882626,215.543998590309
456.7756269,60,1,38,117,65.1594228,158.450252604678
136.0594544,26,1,24,136,66.22566804,177.563273303696
468.8302752,54,1,50,104,72.37910623,169.371610036286
157.0817649,35,0,28,158,88.85741378,185.074654871128
111.751021,57,1,20,101,57.52286989,171.679225154084
168.5909541,49,0,34,144,79.63714232,165.231155847016
164.8355452,29,0,53,134,65.72583638,181.142921879216
347.9961564,37,1,55,119,90.24824648,204.928021374304
352.823883,28,1,22,161,95.2920335,172.363024331515
244.4287492,40,1,41,124,96.06977401,219.133427995611
200.7454917,42,1,27,105,66.81281498,147.646552480944
146.937711,45,1,27,180,75.19528071,178.93052106498
363.4092889,39,0,43,125,65.71763344,153.979093110995
373.8291912,32,1,46,149,80.74262354,166.529467777558
151.4155948,60,0,46,154,61.76751465,170.674798835963
327.115717,50,1,39,132,70.67140056,170.649813842432
441.7395261,53,0,38,145,62.85780514,148.598990856117
177.7901169,59,1,37,163,68.76215853,140.326903560249
113.6697847,50,1,32,101,69.4800604,185.158961787896
215.4243948,21,0,50,150,100.8639396,229.163508937569
446.0741014,31,1,43,178,69.40154407,181.251112975607
145.9088072,32,1,26,147,66.19645976,142.258294766531
246.4561285,50,1,30,133,86.58270963,172.974695765552
313.1536006,37,0,47,160,54.41119747,154.243143460885
122.4882288,32,0,56,157,59.54011518,135.320740749851
419.8575131,56,1,33,169,95.88345962,174.235140286261
292.4028831,18,1,29,171,64.76070855,158.399313852172
343.5172648,25,1,57,154,62.71032988,182.500663605068
380.8991534,32,0,24,126,64.30481782,176.219668808645
366.5420036,59,1,57,162,53.36747226,141.594090667617
187.2386368,26,1,38,133,55.85553212,153.662884857175
369.8809791,32,0,60,132,80.04380652,159.857028429775
395.7500898,45,1,47,129,61.11632834,170.089504210529
475.4172127,55,1,60,161,78.49825035,188.146125732357
130.1609002,34,0,55,126,91.68087007,185.423299369199
393.9494941,18,0,57,113,61.62245572,178.267062544271
157.4587163,43,1,55,159,101.3648142,183.087894245271
489.4733095,24,1,47,129,58.00317301,171.715915067771
119.1021721,31,0,32,153,94.28464187,187.262479547003
321.6806534,60,0,48,107,51.09039467,135.54574434149
217.1943395,26,0,60,146,82.39182961,163.193646240316
139.9685597,59,0,49,152,57.75773425,145.453821156687
212.7413003,33,0,51,117,94.80011558,175.356137934558
222.9783623,22,0,56,142,54.53767515,126.699641678318
371.4576105,28,1,22,154,88.17537088,179.042426730337
418.2137342,32,0,48,143,46.50087604,116.966735938099
488.2404117,21,1,54,180,57.4168592,157.82295606184
324.8410804,57,1,46,163,67.01157952,177.469790446144
183.7605829,31,0,52,128,89.0123574,164.831189569065
238.4616299,44,1,28,145,53.27258113,154.025024812409
190.2634238,46,0,29,138,96.73691007,182.019982884215
237.3053481,60,1,48,168,97.21901028,188.462189678831
299.5599261,55,0,25,162,87.82381873,190.617986237332
421.6028638,24,0,48,101,89.51462125,219.191671204882
385.1032875,31,1,42,171,99.22278628,193.504932950031
206.605811,51,0,32,101,85.33116113,181.731319905373
330.0282042,54,0,56,104,91.4459477,176.00856368664
302.0901507,60,0,47,169,77.67873809,178.017058862546
411.0609613,60,0,30,135,74.13113961,166.945624126126
334.3754201,39,1,54,156,93.43334642,165.255882725149
414.0054575,45,0,25,131,78.00177188,162.784977650493
434.8070411,19,0,35,146,89.571121,164.218217890606
441.7966183,26,1,52,138,61.43390244,177.062539180086
484.0864916,40,1,47,167,54.628443,125.743175211176
493.9120812,39,0,33,147,83.8698461,155.181272505761
454.9942599,60,0,53,101,72.52036458,156.795140695159
185.4069729,58,1,39,145,95.66822165,173.299717493312
498.2554866,52,0,30,131,76.42392404,150.243557877714
121.4645148,27,0,49,121,85.2359183,207.967709704244
107.9978503,31,0,48,174,70.06582447,167.885044895601
137.8747956,34,1,39,128,75.94318629,155.685297394503
205.1933391,23,1,36,162,89.56335415,178.268346447677
150.4140416,33,0,42,166,100.6023174,206.941494998459
360.8254881,26,1,58,124,50.33295346,134.870777626147
273.2786325,53,1,25,170,90.90626568,180.832333323296
289.5587943,38,1,23,130,93.02843636,190.456713851108
475.2357115,46,0,31,117,56.74892433,174.542420364651
280.2894688,36,1,28,105,84.66381767,183.370075765236
431.0176869,45,0,39,129,81.72246504,172.29433965442
462.3158519,47,1,57,144,76.56901148,159.986329214912
362.595183,39,0,41,108,101.1755191,178.463131896487
391.7835469,43,0,40,146,73.31132734,151.216074344639
259.7625008,48,1,27,158,88.2767031,216.999458956021
237.3963641,54,0,35,138,79.3518408,168.574451384025
116.7932719,34,0,33,144,72.62195394,192.203215622907
411.7733659,40,1,42,108,73.8491894,173.446303081758
339.4432092,31,1,21,116,69.56302398,170.492997299349
253.8585648,35,0,30,139,80.31677735,181.766279149635
178.3639678,28,1,23,109,80.26521433,200.126900640405
213.063698,30,0,35,103,103.6244613,174.19558601125
337.5281436,50,0,28,163,60.73902074,158.592500234963
360.2880127,30,0,48,115,79.26662528,188.743682736385
240.861515,35,1,47,159,61.20115123,177.944809395107
250.6985746,40,1,42,176,54.77800664,130.67792474366
442.8657327,19,0,43,172,88.68895611,162.697319219778
257.1297731,52,0,59,130,102.519595,207.034741177119
461.815491,23,0,49,172,101.2848883,183.042009709238
294.65387,48,0,39,161,94.78722629,165.553993370469
432.2227903,42,1,24,116,95.91083098,202.355385040545
439.2711422,35,0,50,120,58.62532326,145.425999416539
343.4809115,34,1,30,113,90.52240383,181.280208776617
420.4928197,55,1,21,147,88.80335515,204.004488074986
157.3742917,42,0,38,173,87.64419896,195.619116943313
200.5409972,22,0,43,161,59.83043376,173.906431516071
353.2894806,25,0,56,132,60.52598998,157.033773815648
444.87959,25,0,58,131,84.34462207,200.687209273689
227.4405981,48,1,48,139,79.41455059,162.656778488031
316.7751956,57,0,30,102,79.2412128,173.043650951522
354.1458715,32,0,57,142,53.93161841,131.111956467777
175.3295869,26,0,35,132,68.45218268,155.272831686333
189.3188521,22,0,51,131,93.14378336,174.878303264109
399.2910201,53,0,51,129,61.64477736,177.351868330194
301.4152267,19,1,43,174,59.48706598,162.499352310179
103.2552173,39,1,53,114,68.90407495,176.937013539912
121.0820319,44,1,25,134,95.85148267,185.083230184329
499.1090321,52,1,22,111,68.57306698,141.675962631412
467.0797734,56,0,37,148,82.34991081,191.321439967939
220.929529,24,0,26,172,61.75302326,136.691916048092
466.7225232,36,0,36,129,77.2466548,174.544879778264
395.7734863,31,1,46,121,93.15272647,220.82725056902
185.0191383,46,1,47,164,87.23107524,191.034245006874
221.6916523,59,1,43,171,78.76745262,188.227563998885
331.302938,47,1,25,166,81.3605358,187.708751398583
265.9702803,21,0,38,155,52.41010468,131.865234227994
278.1134911,51,0,32,128,59.3323199,158.425218363992
109.2141555,57,0,51,175,54.13104904,125.236327730095
121.8467044,28,1,58,157,72.21254181,148.129528839116
475.0412342,34,1,60,101,53.36399817,154.825739972049
174.1162671,35,0,28,133,90.87630536,210.73154286029
170.7656707,35,1,20,105,78.73603491,152.211795180866
241.0587241,33,0,28,123,87.90121044,201.769445819353
286.3241439,21,1,58,141,76.23236802,149.288963767847
325.8025129,49,1,33,111,100.0031307,174.245900015559
478.8975791,19,0,34,176,78.83573777,192.546455045345
242.3678866,36,0,27,110,94.17610143,180.660603874149
343.6679866,49,0,24,138,84.60123836,168.955857553036
239.7774609,44,0,54,157,82.68550899,185.163715945447
129.7516826,30,0,56,118,59.43362417,131.230788026042
201.881371,49,0,31,114,74.30352853,170.284309474038
138.0624668,50,0,23,148,94.25142582,177.031257508042
262.0190788,24,0,27,119,88.25256546,183.631142592773
229.9273813,20,0,45,145,79.94786924,190.586440959872
177.6027613,39,1,42,150,64.99922757,158.579009411962
347.4740588,28,0,37,106,90.94993267,198.799884878128
242.1204422,26,0,43,161,77.30061187,189.247219107695
283.6387825,54,1,23,112,68.17548025,156.501614189841
231.6998291,55,1,29,122,53.09121027,143.503074541672
382.372194,26,1,37,126,80.25117334,167.099136241463
350.5420888,45,1,52,102,87.39564786,182.632834519142
208.5142333,47,1,36,152,101.8376754,200.07226255341
319.3893387,41,0,24,100,60.63710295,147.608885402802
327.1062406,55,1,25,144,78.05298817,189.738896101003
360.1036808,39,0,45,177,68.4306609,153.843974411371
101.0306114,57,0,35,117,74.59548482,198.427737016992
223.8951789,50,0,35,122,90.42507815,206.05857985286
